"File","Line","Char","CP","Entity"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","150","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","155","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","163","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","213","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","222","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","229","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","262","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","266","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","286","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","291","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","296","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","301","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","306","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","311","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","316","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","337","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","350","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","362","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","363","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","368","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","369","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","374","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","375","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","380","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","381","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","386","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","387","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","391","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","426","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","437","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","484","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\gas-combustion\index.html","525","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","4","¦","U+00A6","&brvbar;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","4","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","4","¦","U+00A6","&brvbar;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","5","¦","U+00A6","&brvbar;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","5","¦","U+00A6","&brvbar;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","14","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","15","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","19","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","25","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","40","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","42","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","235","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","256","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","261","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","282","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","296","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","300","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","305","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","306","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","371","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","398","–","U+2013","&ndash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","408","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","411","–","U+2013","&ndash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","411","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","431","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","453","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","459","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","468","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","478","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","483","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","491","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","492","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","500","×","U+00D7","&times;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","505","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","570","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","590","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","591","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","591","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","592","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","596","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","599","×","U+00D7","&times;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","629","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","656","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","657","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","665","×","U+00D7","&times;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","674","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","674","–","U+2013","&ndash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","674","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","713","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","714","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","714","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","735","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","737","×","U+00D7","&times;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","747","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\kapp-diagram\index.html","773","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","8","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","50","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","74","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","94","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","154","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","168","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","169","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","172","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","185","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","209","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","234","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","239","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","244","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","249","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","254","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","259","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","264","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","314","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","319","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","378","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","379","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","379","–","U+2013","&ndash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","383","²","U+00B2","&sup2;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","383","²","U+00B2","&sup2;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","384","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","388","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","394","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","395","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","408","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","413","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","431","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","438","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","439","°","U+00B0","&deg;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","446","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","461","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","479","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","479","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","488","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\mohr-circle\index.html","509","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","7","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","16","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","231","í","U+00ED","&iacute;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","363","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","410","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","410","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","410","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","410","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","410","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","422","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","422","·","U+00B7","&middot;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","422","˜","U+02DC","&tilde;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","446","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","550","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","555","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","580","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","582","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","586","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","588","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","592","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","594","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","657","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","670","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","670","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","710","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","727","—","U+2014","&mdash;"
"C:\Users\Usuario\Documents\engsim\engsim\simulators\static-beam\index.html","732","—","U+2014","&mdash;"
